"user","ML1","ML3","ML2"
293,-0.446796157235043,-0.578345250451832,-0.906266788562375
294,0.441438438942064,0.145337090996896,0.248288017559293
295,0.629178640025294,0.500300853117973,0.599181819188716
296,0.0365265430967175,-0.165313337750327,0.201023330882123
297,0.0568546200897621,-0.123259779383235,0.00942002030612699
298,0.430346776040196,-0.0216730977997321,0.383985811628448
299,0.398225995306094,0.205103079640217,0.197975410786004
300,0.0319690142092018,-0.335769824128998,0.0947824863537521
301,0.30534851402502,0.507595409359904,0.580338750422616
302,0.506938695004472,0.106467988349013,1.0268319782945
303,0.233686416142519,0.257226985153584,-0.159196692538776
304,-0.00500288016245101,-0.209597887551215,-0.999165883355152
305,-0.320108933553178,-0.528937150186623,0.0681414740784402
306,0.0969928984554054,-0.319905931146192,-0.170266785951538
307,0.292480087126284,0.1106966617963,0.886574067405061
308,0.290967673529962,0.178150383770603,0.173679670166492
309,-0.773542696651868,-0.198416900021004,0.554542011408055
310,1.32447237824047,1.42332185902608,1.22299784330883
311,1.3611464836612,1.41615041132934,0.738236409335394
312,1.38643466180267,1.3636329040004,1.04097564392452
313,0.804542260396177,1.48379960630517,1.32275407986401
314,1.12913888928167,1.25315699091761,1.49979936152438
315,1.64597203063337,1.3529954038895,1.57152468456203
316,0.227719319800154,0.622232334790884,1.21682696514071
317,0.00333200429310629,0.106625195833567,1.42411180152038
318,0.900232990727991,1.21079820727944,1.27360552379434
319,1.12592539928755,1.2934347916388,1.36462667023272
320,1.32456575444922,1.41625041938062,1.07134289571709
321,0.778836131054441,0.786221701459061,1.78727063831696
322,0.0578016336024335,0.883065539942546,1.27005478645482
323,1.36571581967759,1.40838195972715,1.73327876612489
324,1.21392133591001,1.41013174427698,0.896902720295169
325,1.06424964960213,1.09814037097696,1.72143933157236
326,0.942542891574038,1.36172007654293,0.866884788353698
327,1.04463398961691,1.1377918057377,1.14712330477681
328,0.866421839994926,0.632546111650132,0.311953259729078
329,0.966236950590845,0.505325947666611,0.187859988171766
330,-2.574748884274,-0.783972888692813,2.05186179249932
331,0.250626106325996,-0.179063633495652,0.430386487135088
332,0.353764700654409,-0.659710932585141,0.920335907721433
333,-0.211546142402064,-0.443035178100938,0.262454388255564
334,0.693473428979523,0.841521724896902,1.93953664071007
335,0.0398507617837779,-0.509863286785484,-1.13757432848288
336,1.11696877264555,0.544947014017343,1.40907116976434
337,0.949016026607901,0.12253655401239,0.077701032063229
338,0.79538354559952,-0.0223228880381213,-0.376908206225861
339,0.797270520610882,0.244195716689515,1.09657660298313
340,-2.4152924580028,-1.31152153238296,-0.00639120901224009
341,-0.108821318592326,-0.705781847767346,-0.578702012944633
342,1.16736976974733,0.170621536216611,0.679803142902819
343,-0.296488992961753,-1.1024626219879,1.05695480280018
344,1.67278731711165,1.07430946268388,1.10140749403074
345,0.383134206119236,0.0204238041981774,-0.128423831645006
346,-0.0781743479660566,-0.319957910298871,-0.370249225061088
347,0.502893609744725,-0.342603708031261,-0.206524573061236
348,1.72892224606711,1.0684673830273,0.526291984830662
349,0.585263572400937,0.724946046049905,1.04957256670179
350,0.984438059562696,0.629195697067918,0.488723359432944
351,1.34887835077243,0.625603657506608,1.23994468476652
352,0.956464957302732,-0.0466660285506289,-0.224265106797379
353,1.00127266514974,0.0172242562199968,-0.0306146802608073
354,0.82054711082391,-0.19381421045752,-1.0755999031881
355,0.22734884921594,0.496141574075841,1.01116590183642
356,0.399150311006202,-0.262054659431025,0.318046162044251
357,0.446502234774175,0.450200682293165,0.961936876441613
358,1.02594841258985,0.0519975733159584,0.75763895731853
